comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,location_id,location_name,location_slug,location_latlong,edge_media_to_caption.edges,edge_media_to_comment.count,dimensions.height,dimensions.width,edge_liked_by.count,edge_media_preview_like.count,owner.id,video_view_count
False,2392183382862955005,CEyvhzFI4H9,1599390503,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118924165_654626358499212_566245092195644844_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=9Q2XjaDyvy0AX-beMVl&tp=1&oh=8aea5a303143a9dcc7fb52e64bcf9f3c&oe=605D412B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1080,1080,5,5,5808139448,
False,2392177740584356339,CEyuPsTIInz,1599389830,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118726755_315161516423818_7863878296990990996_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=110&_nc_ohc=2I7eQiBMMEgAX8dc279&tp=1&oh=90c6f907b9cb369cc6393e43bebe7fa3&oe=605CE8FE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '""Nelle mie foto non c\'è emozione.""\nHelmut Newton\n#helmutnewton #gamtorino #photography'}}]",0,1080,1080,64,64,5610115021,
False,2392107364080839311,CEyePlEomqP,1599381441,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118847849_753115372088261_9089070122427733413_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kiLkWEi1jhAAX-JdzjL&tp=1&oh=cf7fae730f7c618edad022d9c0015d29&oe=605E8474,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""C'est l'histoire d' @instagram et de la haine pour les tétons féminins. Obligée de faire ceci au travail de #helmutnewton, sorry \n#freethenipple""}}]",0,1080,1080,19,19,2091098383,
False,2392036716488864275,CEyOLhYArIT,1599373019,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118943919_317238406051737_8412789250263999539_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=wdebdGnZT9kAX__LB44&tp=1&oh=f47f2bd79b721d11f3217232d5413b02&oe=605EE99A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Cavalli Costumi e Dimore La riscoperta della Fiera di Saluzzo di Carlo Pittara #gamtorino #carlopittara'}}],0,1080,1080,8,8,32652251446,
False,2391302603825910920,CEvnQxrgpSI,1599285506,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118719200_172026631080041_4128965370682690099_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Mp-Tf5C9NdEAX_plnsd&tp=1&oh=7e657efe0501bb464524bad22695f8b3&oe=605DF7F1,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Pittura Spazio Scultura Opere di Artisti Italiani tra gli Anni Sessanta e Ottanta #gamtorino #mariomerz #alighieroboetti #marisamerz #lucianofabro #luigiontani #nannivalentini #marcobagnoli #claudioparmiggiani #eliseomattiacci'}}],0,1080,1080,23,23,32652251446,
False,2391107650218790966,CEu670_ApA2,1599262265,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118779405_166462755041496_900014184154203133_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0Pk-KgurSLcAX_d7RM8&tp=1&oh=276f58c798b4b0fdfd0f2fc3c1e660ae&oe=605D07C8,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '“non è il mondo in cui vivo.”\n-Helmut Newton-\n•\n•\n•\n#love #photography #monochrome #gamtorino2020 #gamtorino #blackandwhite #bnwmood #shotoniphone'}}],3,810,1080,117,117,12651807,
False,2390861463028961262,CEuC9VTAw_u,1599232918,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118712385_186563092842523_5153822227577092085_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=H7fyJRk5EAAAX_xZPO2&tp=1&oh=275484e13c42499dfb24cbde21ae01da&oe=605F9A59,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Helmut Newton Works GAM Torino #helmutnewton #gamtorino'}}],1,1080,1080,24,24,32652251446,
False,2390822635870497862,CEt6IUsBixG,1599228289,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118771161_964765173948178_2651336062503245987_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=110&_nc_ohc=4Lepkprg6WEAX_zOhNW&tp=1&oh=789250235489602bdb84dbd7632ebb99&oe=605E4197,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Eight ceilings, 2013, Nedko Solakov @nedkosolakov  My preferred artist of Documenta 12! People were shoulder to shoulder to read his drawings (in a pre-Covid-19 era...) #nedkosolakov #bulgarianart #nonsense #nonsenseart #conceptualart #newyorkercartoons #marcelbroodthaers #conceptualphotography #blackandwhitephotography #graffitiart #minimalzine #minimal_lookup #minimalphoto #minimalart #minimalartist #galleriacontinua #minimalphotography #torinomustache'}}]",1,1080,1080,34,34,10116743532,
False,2390210763915975019,CErvAahhtlr,1599155348,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118869011_1691957500951778_2642453197938461437_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=UbZmMCRgTh4AX_hxi-1&tp=1&oh=51a8f2a9c4f1478da2afe11c6ba0d604&oe=605F3305,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Scommessa'}}],17,810,1080,255,255,1239162,
False,2390209527437389573,CEruua9qO8F,1599155201,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118686420_309128943519402_5960944608303043757_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DfKVL_BJjmQAX_GTNHx&tp=1&oh=7ce9859052f5ba358f965dd552836bf8&oe=605E6945,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Bad art at an art exhibition.\n\nHelmut Newton // GAM // Turin, Italy 📷'}}]",1,795,1080,88,88,1098041048,
False,2389471957710344848,CEpHBXoFRKQ,1599067276,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118824455_117967950030018_7516453969758698314_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=106&_nc_ohc=eWPKP4JifKQAX_5YOAK&tp=1&oh=d6b4bc899075ef6ffe7c4c5334f8bc08&oe=605FAA5D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Vi osservo...'}}],2,1080,1080,5,5,4080563702,
False,2389166251065972483,CEoBgwII5cD,1599030833,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118673107_109443924136454_3288632193502173568_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yZI9S1hQAgMAX8MirwE&tp=1&oh=34fdb28d02f379bcddec87aca1933638&oe=605F1DB5,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Back to the culture!\n\nE\' ora di rimettersi in ""foto"", e quale migliore occasione se non la mostra di Helmut Newton alla GAM?\n\nL\'appuntamento per la visita guidata è per sabato 19 settembre alle 15.30.\n\nStanti le attuali misure di distanziamento sociale e le disposizioni legate alla pandemia da Covid-19, l\'accesso alla GAM, contingentato, prevede che i gruppi possano essere al massimo di 10 persone, muniti di mascherina.\n\nPer info e prenotazioni scrivete a: eventi@subalpinafoto.it \n\nAvete tempo sino al 10 settembre, quindi ""scattate"" !\n\n#subalpinafoto #helmutnewton #gam #torino #mostrafotografica #works #arte'}}]",4,498,640,69,69,1137460131,
False,2387986227221369085,CEj1NJSDhD9,1598890163,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118430003_173351467612369_5371906417202056963_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=L2NspIcs0H0AX8dMWDQ&tp=1&oh=2133b96927d3c01211ccea518c4a7916&oe=605F27D6,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Robe belle #helmutnewton #vogue #photographer #paint #turin #loveforart #chicken'}}],1,810,1080,10,10,1530325324,
False,2387827796523547868,CEjRLrMlvzc,1598871276,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/118516261_238696817393685_3044029285086173706_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=oe-oBTL3JzkAX9qB0J2&tp=1&oh=73bda751b2115ad4d1c49c619e214350&oe=605D4BB6,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Arte moderna o artista per caso? 🤔\n\n#ipreview #gam #galleriadartemoderna #galleriadarte'}}],1,1080,1080,24,24,2079823319,
False,2387825795655331505,CEjQujvjO6x,1598871038,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118590595_118964233063289_5509947695784494324_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=RNEL3G_fpeYAX_2kVcK&tp=1&oh=c901ca4315b3bb48f32c92f014bd432c&oe=605CD70D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '✨Le mostre della @gamtorino \n\n× FORMA/INFORME. La fase non-oggettiva nella fotografia Italiana 1935-1958\nDal 24 giugno 2020 al 27 settembre 2020 / costo 6 euro\n\nLa mostra è incentrata sulla nascita della fotografia non-oggettiva e informale in Italia, la curatrice, Antonella Russo, ha pensato ad una selezione di 50 stampe, la maggior parte inedite, di sette fotografi che hanno lavorato verso la fotografia sperimentale italiana dalla metà degli anni trenta alla fine degli anni cinquanta. \n\n× Giuseppe Chiari in VideotecaGAM\nDal 12 giugno 2020 al 27 settembre 2020 / ingresso libero\n\nA cura di Elena Volpato, fino al 17 settembre sarà possibile visitare il secondo appuntamento delle esposizioni realizzate dalla VideotecaGAM rivolte a Giuseppe Chiari; compositore, artista e sperimentatore fiorentino.\n\n× Helmut Newton\nDal 30 gennaio 2020 al 20 settembre 2020 / biglietti: www.ticketone.it/artist/helmut-newton-works/\n\nL’esposizione, a cura di Matthias Harder, prevede 68 fotografie che narrano il lavoro, di ampio respiro, del fotografo Helmut Newton, che ha ritratto grandi personalità della storia mondiale; da Andy Warhol a Gianni Agnelli, passando per Catherine Deneuve e Claudia Schiffer.\n\n× CAVALLI, COSTUMI E DIMORE. La riscoperta della ""Fiera di Saluzzo (sec. XVII)"" di Carlo Pittara \nDal 15 febbraio 2019 al 21 febbraio 2021\n\nA cura di Virginia Bertone, la mostra espone un dipinto della collezione GAM nascosto da trentotto anni. Stiamo parlando di un dipinto mastodontico; 4,08 m di altezza per ben 8,11 m di larghezza: è ""Fiera di Saluzzo"" (sec.XVII), presentata da Carlo Pittara nel 1880 alla IV Esposizione Nazionale di Belle Arti di Torino.\n\n× PITTURA SPAZIO SCULTURA. Le collezioni del contemporaneo\nDal 15 febbraio 2019 al 21 febbraio 2021\n\nA cura di Elena Volpato, la mostra propone il nuovo allestimento delle collezioni del contemporaneo, volto a mostrare il patrimonio della GAM, in particolare riguardo i decenni tra gli anni sessanta e gli anni ottanta; dall’Arte Povera alla Pittura Analitica.\n\n× #fotoimperfettegam \ndal 12 giugno 2020 al 20 settembre 2020\n\nTutte le #fotoimperfettegam delle IG Stories\n\n#studyintorino\n#gam\n#mostre \n#artecontemporanea \n#torin'}}]",1,1080,1080,14,14,2075342212,
False,2387343504466788927,CEhjETElEI_,1598813544,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118514318_932997797191041_2508749126817562097_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=LzldGx1bBGIAX8yBYkG&tp=1&oh=5fb7944428aae0a1856fd00723b2e601&oe=605F718A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""Spesso mi capita di soffrire d'insonnia. Forse ho visto troppe immagini in vita mia per poter dormire tranquillo. [H.N]\n.\n.\n. \n\n#museumlovers #laculturanonsiferma #museipiemonte #lartenonsiferma #contemporaryart #artlovers #ilovemuseum #helmutnewton #gamtorino  #fotografiacontemporanea #TorinoMuseiAperti #torino #turin""}}]",1,1080,1080,65,65,904658942,
False,2387316313481453397,CEhc4nfjp9V,1598810303,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118615106_1033661210401544_2865059724118650696_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=K1mGovKlo-MAX9HuXJY&tp=1&oh=48bdb12f7e1d61da75074b921b8b1c91&oe=605FF351,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '• un maestro ritratto da un maestro •\n\nQuesta mattina, un risveglio senza sveglia, non ricordo l’ultima volta che è successo, la mia pratica di yoga, una buona colazione e poi con @digioiafabio e la #vespagts300 via verso la @gamtorino .\nL’arte mi emoziona sempre, che siano quadro maestosi o foto in #blackandwhite , sculture o cinema. Oggi mi sono nuovamente ricordata perché ho deciso di laurearmi al #dams . Perché le cose che ami faranno sempre parte di te, anche se magari per un po’ le dimentichi o fai spazio ad altro.\n\n#helmutnewton \n\n•\n•\n•\n#black #igersbnw #bwoftheday #noiretblanc #noirlovers #bwbeauty #white #blancinegre #monochrome #bw_lover #bnw_creatives #always #instagood #life #popularpic #likeforlike #instatorino #cute #happy #tbt #girl #portrait #braids #art #torinoarte #sunday'}}]",5,1080,1080,46,46,33240419,
False,2387262602969196819,CEhQrBrjakT,1598803900,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118502864_2421040788196980_3447869821448143003_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=y1H4A3EKqG8AX_ozIFc&tp=1&oh=7d3b1d1c60beeb29a3456c9720151835&oe=605E4193,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '“Il desiderio di scoprire, la voglia di emozionare, il gusto di catturare... tre concetti che riassumono l’arte della fotografia.” \n#genioesregolatezza🖤 #mostrebelle #helmutnewton #gamtorino #mysundaymorning #prendilarteemettiladaparte'}}]",4,1350,1080,33,33,11118056537,
False,2387197096439653437,CEhBxx-ISQ9,1598796091,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118541049_1048969948854889_1419630537006451609_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=c4spVjWn8zcAX9-qbdX&tp=1&oh=ac6e7dde83b2ab77fa58cb723e5cfd55&oe=605D0316,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Helmut Newton 🐰'}}],0,1161,1080,32,32,4289312,
False,2387193909976663915,CEhBDaWIodr,1598795711,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118592082_343658337017415_4791919497726873874_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Q0VWuiveVDkAX_7sMp3&tp=1&oh=d87fdf7ebca28c694b7e22f77292e7f2&oe=605D5FB4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#helmutnewton'}}],0,1350,1080,55,55,1180229834,
False,2387192786094854806,CEhAzDpjxKW,1598795577,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118050796_988576638274435_597411269850191651_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3RYezfuDBi0AX-5orZ6&tp=1&oh=170f1db0985ab8afd75ec024f1dc0b55&oe=605D9D7B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#ralphfiennes#helmutnewton#mostrafotografica📷#galleriadartemodernatorino#gamtorino2020'}}],1,1080,1080,22,22,2276317137,
False,2387176581570890585,CEg9HQAqgtZ,1598793646,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118649181_791820468294324_3171858164753774704_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1J-M0BCv53MAX8UvjdL&tp=1&oh=9b67c17419362692dc7426482d42da94&oe=605E1ADB,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Le Baiser'}}],1,1350,1080,24,24,779089948,
False,2387175825069445054,CEg88Pdqg--,1598793563,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/118458863_310157896876125_3547485344774742900_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=X44R2O31EdEAX-GHGYY&tp=1&oh=f1d1c3f2afd638192491f9e773c6cdc8&oe=603775B4,True,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Essere e respirare'}}],0,750,750,21,21,779089948,101.0
False,2387167589266919367,CEg7EZRlI_H,1598792574,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/118493159_3129226737190317_2934125384421608224_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=0yzDvNaVqoQAX_EXPrF&tp=1&oh=c67fdac9cd7ad70b6730e2242508dbca&oe=605EA5D4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Helmut Newton \n#photography#art#museum#torino#'}}],2,750,750,79,79,7295045087,
False,2387161232255325888,CEg5n42KZbA,1598791816,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118547480_349253219427956_6780945315429107169_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=FlXtd98eHMAAX-qGv03&tp=1&oh=28bd8c67916e24da2c3bf6147396ef82&oe=605D4AC7,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Subjectivité'}}],0,1080,1080,20,20,2298917081,
False,2387118265786339887,CEgv2pNCpIv,1598786694,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118520414_323854048857625_7179911798267198792_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=KRHjZJGdAhsAX9lGfkR&tp=1&oh=5c35a512f4b1a485107ce53acac647b0&oe=605FEA20,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Marlene and I #gamtorino #helmutnewton'}}],0,1350,1080,11,11,7768350410,
False,2387039139562601462,CEgd3NKlTv2,1598777261,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118695469_983985582064928_8463742527480611098_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=aYPMmoT6DyYAX_f_FAY&tp=1&oh=db727f7a6082e0ab7792873010b979d5&oe=605D51D4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Monte Carlo 1998. \n\n#montecarlo #photooftheday #photographylovers #photomodel #photoart #photoartist #art #artistsoninstagram #artgallery #artphotography #artphoto #artph #instalike #red #shoes #'}}],4,1350,1080,381,381,1556554840,
False,2386619691226446145,CEe-fbdgTlB,1598727259,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/118436809_312578056686393_1149111193615406125_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=My2Y23GKMFMAX-0eSpn&tp=1&oh=fef461a182ad8a0d880c01866c95c913&oe=605CD30F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Round round round'}}],18,1239,1080,162,162,447400096,
False,2386557570363460228,CEewXc5iIqE,1598719854,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118541199_716905895527311_7782596746034038858_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=PEfA6-ny0U4AX9V_l7X&tp=1&oh=f2dea4084c24eeba4ec91d10fe0d6f4c&oe=605EF032,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Helmut Newton'}}],0,1350,1080,10,10,517523448,
False,2386554473222533769,CEevqYdjHKJ,1598719484,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/118647244_600912913931894_5181870023478147697_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=R_q0pGS-ljIAX_7VsoP&tp=1&oh=adee260b4cd291db6622ed0250d968f3&oe=605D73D3,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Helmut Newton, Works\n📷\n°\n°\n°\n#gam #torino #turin #art #exhibition #photography #photooftheday #newton #works #berlin'}}]",0,825,1080,23,23,390690633,
False,2386529447329610231,CEep-NSFzn3,1598716501,https://scontent-hkg4-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118634906_731705581017694_6428752405462679838_n.jpg?_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_cat=110&_nc_ohc=L3gF4RvaOdAAX8sT-2T&tp=1&oh=98a0674c0c455177fd76f683dc6cfee7&oe=60604B5D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Avete mai provato a immaginare la storia dietro un volto? Magari seduti su un autobus o nella metro, oppure sfogliando le pagine di una rivista, o ancora ritrovandovi tra le mani una vecchia foto in seppia. Ho sempre pensato che i volti raccontino storie, quelle nascoste, quelle inventate, quelle perdute e poi recuperate tra le righe. Oggi mi sono esercitata a immaginare quelle storie tra le foto di Helmut Newton alla @gamtorino; poi ho visto il mio riflesso e ho pensato: chissà gli altri cosa vedono.\n.\n.\n.\n.\n.\n📷 #photography #photo #photos #toptags #photographyeveryday #ig_shutterbugs #photographer #photographysouls #visualsoflife #photoart #ilovephotography #photographyislife #photographyislifee #ig_great_pics #instaphotography #digitalphotography #photographylovers #photographylover #photographyart #photographie #photooftheday #photographs #photographerlife #exposure #peoplescreatives #justgoshoot #capture #photoartist #helmutnewton'}}]",1,1080,1080,32,32,10365474869,
False,2386470864286886521,CEecptko6p5,1598709517,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118449540_139762527809419_1576396905862589866_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Q312ni07N18AX9Xir63&tp=1&oh=90969c3aee73c16a012343d9dcb3d44c&oe=605C7DEE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'sexy claudia\n\n#helmutnewton'}}],1,1080,1080,33,33,10659546,
False,2386469767030423803,CEecZvrDsD7,1598709387,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118453159_933474180462392_2582954559875990787_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6kYpAIxPh7wAX_9GEn4&tp=1&oh=2b8b7723ec91d202651d3dcd209f792d&oe=605D811A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Giuseppe Chiari, “La Musica È Facile” - 1972'}}]",0,1077,1080,23,23,5879473936,
False,2386469301303798835,CEecS97lmwz,1598709331,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118519510_1541424892710546_9147888588353643268_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=106&_nc_ohc=7TzuVTdbYsUAX8h_XhU&tp=1&oh=755eb349588ec2276c9cef40a9a41f62&oe=605FFD7A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Helmut Newton. Works\n#helmutnewton #fashion #fashionphotography #photos #turin #torino #gamtorinocittadarte #pics #photos #helmutnewtonstyle'}}],0,1079,1080,68,68,1779049746,
